"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Vcard_DToL00044",74.0997587545007,0.596446476212377,0.476269701710642,1.25232924553061,0.210449916445456,0.929824375760405
"Vcard_DToL00045",28.8197903610656,0.0665864074498752,0.811645667076663,0.0820387641440902,0.93461588800384,0.994015007127359
"Vcard_DToL00047",472.21678984227,0.402644557996836,0.369783547556128,1.08886552865287,0.276213189432588,0.929824375760405
"Vcard_DToL00048",7181.89708650406,-0.267874742851887,0.313140361984496,-0.855446232335741,0.392304158427206,0.930670668745543
"Vcard_DToL00050",1.91808082194189,2.14082907552742,1.96921240599264,1.08714990267811,0.276970566750778,0.929824375760405
"Vcard_DToL00051",464.750646387317,0.361050976426647,0.325275328490892,1.10998574070076,0.267005171098925,0.929824375760405
"Vcard_DToL00053",1905.96354202135,0.0938159129168601,0.251663997944374,0.372782414978549,0.709310391814328,0.963127661172039
"Vcard_DToL00055",864.168023829983,-0.0199851103444025,0.383635606582728,-0.0520939923236581,0.958453799899455,0.9956599318345
"Vcard_DToL00056",424.305493488766,-0.0811329453338029,0.396714120813096,-0.204512370690296,0.837953125871289,0.982411580545938
"Vcard_DToL00057",739.47583577954,-0.0900488334309254,0.304673349074904,-0.295558616151841,0.767567181807129,0.971289126176454
"Vcard_DToL00058",166.831641990138,-0.277495059477032,0.388749183797372,-0.713815156514055,0.475341486256323,0.939249168288569
"Vcard_DToL00060",543.215223255275,0.320347829789225,0.398165803756824,0.804558871622422,0.421074283842155,0.930670668745543
"Vcard_DToL00061",60.7727930977364,-0.87758482904701,0.53499753006031,-1.64035304788805,0.100931781706465,0.929824375760405
"Vcard_DToL00062",27.2456069833828,-0.0206836014220957,0.702026968431109,-0.0294626878342288,0.976495576808825,0.996192248292098
"Vcard_DToL00063",336.151475605564,-0.153705530788442,0.300479913655276,-0.511533462981421,0.608977562943672,0.951070207933287
"Vcard_DToL00065",50.8444218135148,0.500582894409467,0.809761277818231,0.618185764276362,0.536452892902315,0.946390057313752
"Vcard_DToL00069",2.49081212688384,1.43940759525672,1.69197174306496,0.85072791620578,0.39492051204772,0.930670668745543
"Vcard_DToL00071",25.9410861238671,-0.164872670319722,0.796135371812772,-0.20709125125833,0.835938594485032,0.982411580545938
"Vcard_DToL00077",649.745507074713,0.862420440067991,0.417822567394184,2.06408295618547,0.0390098516633439,0.929824375760405
"Vcard_DToL00079",304.86660912337,0.198783306311959,0.327990545579962,0.606064135051408,0.544472165652244,0.947672818666873
"Vcard_DToL00080",421.809273713032,0.162159019499012,0.279142897293726,0.580917591209142,0.56129599581006,0.947672818666873
"Vcard_DToL00081",9877.7877153455,0.224095563062855,0.476792923770976,0.470006059004553,0.638350688711531,0.954549451960669
"Vcard_DToL00083",46.8079051155175,0.0115351775469922,0.515948361005431,0.0223572326589303,0.982162995210349,0.99792363484215
"Vcard_DToL00084",92.5523562393955,0.278585008515983,0.430605004717408,0.646961845459295,0.517656637499547,0.943018406515145
"Vcard_DToL00085",3599.69173021331,0.0748523179114449,0.250804989410678,0.298448280822989,0.765361044259332,0.971289126176454
"Vcard_DToL00087",135.23811832819,0.288853490575282,0.442249364218958,0.653146197474849,0.513662031923189,0.943018406515145
"Vcard_DToL00089",1.03219617626618,-0.792968733532835,2.94145308733342,-0.269584015107207,0.78748029927931,0.977144355881301
"Vcard_DToL00090",102.759656094609,-0.570692893663633,0.38209061568555,-1.49360615057162,0.135278590906921,0.929824375760405
"Vcard_DToL00091",165.147113062108,-0.425083385046497,0.337996379108751,-1.25765662391823,0.208515965656178,0.929824375760405
"Vcard_DToL00093",45.2818799041763,0.989176917980018,0.482118115156025,2.05173148837168,0.0401957647915838,0.929824375760405
"Vcard_DToL00095",87.4778029006251,-0.0887463746124558,0.438046409480317,-0.202595827044311,0.839450951902697,0.982411580545938
"Vcard_DToL00097",31.8926832312154,0.699184873092955,0.534869157874996,1.30720731004715,0.191142313533869,0.929824375760405
"Vcard_DToL00099",1528.84510653642,-0.191481411905776,0.337577802169147,-0.567221572850435,0.570563653067431,0.947672818666873
"Vcard_DToL00101",242.382829582285,0.276818807102446,0.293486103267716,0.943209249161395,0.345573883410075,0.929824375760405
"Vcard_DToL00106",25.7684543939695,0.289619922723327,0.599678289422718,0.482958826143481,0.629124971542108,0.953834378848522
"Vcard_DToL00109",10.3989010579668,0.84798508347288,0.919772472024105,0.921950927283956,0.356554173106791,0.929824375760405
"Vcard_DToL00110",11.2043544395704,-0.0938825660506451,0.881449609409615,-0.106509283172213,0.915178290400121,0.992167247481215
"Vcard_DToL00111",199.736781820746,0.323882605557341,0.366701958752574,0.883231184963142,0.377111375664372,0.929824375760405
"Vcard_DToL00112",341.62898058158,-0.570029806027246,0.46022429946091,-1.23859128406509,0.215496897516524,0.929824375760405
"Vcard_DToL00113",5482.39167697532,-0.529415505685409,0.334222715837419,-1.58402011771977,0.113189141081471,0.929824375760405
"Vcard_DToL00114",37871.2207011746,0.0148324198874672,0.256491170160819,0.0578281890880194,0.953885484099957,0.995446812143841
"Vcard_DToL00121",107.904408589844,0.274030243713991,0.384513478748937,0.712667458643016,0.47605155756708,0.939249168288569
"Vcard_DToL00123",14.5519664077067,-0.0493431619892816,0.910998735588186,-0.05416380952211,0.956804654155763,0.9956599318345
"Vcard_DToL00124",345.797919188755,-0.0537947696761185,0.335334405776698,-0.160421265308341,0.872549239256756,0.987398108209145
"Vcard_DToL00125",143.975737774316,0.524218459445152,0.356551161293015,1.47024751663716,0.14149472973174,0.929824375760405
